id_ruelle,arrondissement,limite_1,limite_2,longueur_m,largeur_m,type_surface,amenagement_vert,condition_surface,condition_drainage,cote_globale,commentaires
104003457,Rosemont - La Petite-Patrie,9e avenue,8e av,26,3.5,Béton,0,Bon,Très bon,1.5,Revêtement mixte asphalte et béton
104003458,Rosemont - La Petite-Patrie,rue Sagard,avenue des Érables,25,3.6,Béton,0,Très bon,Très bon,0.5,
104003459,Rosemont - La Petite-Patrie,rue Lafond,13e avenue,27,3.4,Asphalte,0,Bon,Bon,2,
104003460,Rosemont - La Petite-Patrie,9e avenue,7e avenue,28,3.3,Béton,0,Très bon,Très bon,0.5,
104003461,Rosemont - La Petite-Patrie,3e avenue,6e avenu,20,4.5,Béton,0,Bon,Très bon,2,
104003462,Rosemont - La Petite-Patrie,7e av,6e av,23,3.9,Béton,0,Bon,Très bon,2,
104003463,Rosemont - La Petite-Patrie,7e avenue,6e avenue,26,3.5,Béton,0,Très bon,Très bon,0.5,
104003268,Plateau - Mont-Royal,rue Gilford,rue Généreux,277,4.5,Asphalte,0,Bon,Bon,2.5,
104003269,Plateau - Mont-Royal,avenue Laurier Est,rue Saint-Grégoire,316,4,Asphalte,0,Bon,Très bon,2,
104003270,Plateau - Mont-Royal,rue Rachel Est,rue Marie-Anne Est,204,6.2,Asphalte,0,Très bon,Très bon,0.5,
104003271,Plateau - Mont-Royal,rue Gilford,avenue du Mont-Royal Est,231,5.5,Asphalte,0,Bon,Bon,2.5,
104003272,Plateau - Mont-Royal,avenue Fairmount Ouest,rue Saint-Viateur Ouest,385,3.3,Béton,0,Bon,Bon,2.5,
104003273,Plateau - Mont-Royal,rue Généreux,rue La Mennais,234,5.5,Asphalte,0,Bon,Bon,2.5,Ruelle identifiée verte sans aménagement vert
104003274,Plateau - Mont-Royal,rue Saint-Viateur Est,ruelle Lesage,217,5.9,Asphalte,0,Passable,Bon,3,
104003467,Rosemont - La Petite-Patrie,rue de Bordeaux,rue Chabot,25,3.7,Béton,0,Très bon,Très bon,1.5,
104003468,Rosemont - La Petite-Patrie,4e ave,3e avenue,27,3.3,Asphalte,0,Passable,Bon,3,
104003469,Rosemont - La Petite-Patrie,rue Saint-Zotique Est,avenue Beaubien,15,6.2,Béton,0,Bon,Très bon,1.5,
104003470,Rosemont - La Petite-Patrie,6 avenue,5e avenue,26,3.5,Béton,0,Très bon,Très bon,0.5,
104006219,Villeray - St-Michel - Parc-Extension,54e rue,boulevard des Grandes-Prairies,149,3.6,Béton,0,Très bon,Très bon,1.5,
104003275,Plateau - Mont-Royal,avenue du Mont-Royal Est,rue Marie-Anne Est,133,9.6,Asphalte,0,Bon,Bon,2.5,
104003276,Plateau - Mont-Royal,rue Saint-Grégoire,avenue Laurier Est,320,4.1,Asphalte,0,Mauvais,Passable,3.5,Revêtement mixte asphalte et béton
104003278,Plateau - Mont-Royal,rue Bernard Ouest,avenue Van Horne,384,3.5,Asphalte,0,Bon,Bon,2,
104003279,Plateau - Mont-Royal,avenue Van Horne,rue Bernard Ouest,351,3.8,Béton,0,Bon,Passable,2.5,
104003280,Plateau - Mont-Royal,rue Saint-Grégoire,avenue Laurier Est,306,4.6,Asphalte,0,Bon,Très bon,2,
104003281,Plateau - Mont-Royal,rue Saint-Viateur Ouest,avenue Fairmount Ouest,386,3.8,Béton,0,Bon,Passable,3,
104003282,Plateau - Mont-Royal,avenue Laurier Est,rue Saint-Grégoire,322,4.7,Asphalte,0,Passable,Passable,3,Grille du puisard affaissée et instable - ruelle identifiée verte sans aménagement vert
104003283,Plateau - Mont-Royal,rue Généreux,rue Gilford,244,6.3,Asphalte,0,Bon,Bon,2.5,
104006228,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue Guizot Est,123,4.6,Asphalte,0,Très bon,Très bon,0.5,
104006229,Villeray - St-Michel - Parc-Extension,boulevard de l'Acadie,rue Jean-Talon Ouest,183,3.1,,,,,,Ruelle sans revêtement (gravier)
104006230,Villeray - St-Michel - Parc-Extension,avenue Champagneur,avenue Ball,138,4.1,,,,,,Ruelle sans revêtement (gravier)
104006231,Villeray - St-Michel - Parc-Extension,avenue Ball,rue Saint-Roch,155,3.7,Asphalte,0,Passable,Bon,3.5,Revêtement mixte béton et asphalte
104003284,Plateau - Mont-Royal,rue Bernard Ouest,rue Saint-Viateur Ouest,289,5.5,Asphalte,0,Très bon,Très bon,1.5,
104003285,Plateau - Mont-Royal,avenue Fairmount Ouest,rue Saint-Viateur Ouest,278,5.7,Asphalte,0,Bon,Très bon,2,
104003286,Plateau - Mont-Royal,rue Bernard Ouest,rue Saint-Viateur Ouest,289,5.6,Asphalte,0,Bon,Très bon,2,
104003287,Plateau - Mont-Royal,avenue Van Horne,rue Bernard Ouest,412,4.8,Asphalte,0,Bon,Bon,2.5,
104003288,Plateau - Mont-Royal,rue Saint-Viateur Ouest,avenue Fairmount Ouest,398,5.3,Asphalte,0,Bon,Bon,2.5,
104003289,Plateau - Mont-Royal,rue Bernard Ouest,avenue Van Horne,413,5.2,Asphalte,0,Bon,Passable,2.5,
104006724,Ville-Marie,rue Bishop,rue Mackay,33,5.7,Béton,0,Très bon,Très bon,1.5,
104006725,Ville-Marie,avenue Atwater,avenue Holton,49,3.9,Asphalte,0,Très bon,Très bon,0.5,
104006726,Ville-Marie,rue Mackay,rue Bishop,35,5.4,Asphalte,0,Très bon,Très bon,0.5,
104006727,Ville-Marie,rue Mackay,rue Bishop,40,4.8,,,,,,Zone de chantier
104006728,Ville-Marie,rue Parthenais,avenue des Érables,41,4.7,Asphalte,0,Très bon,Très bon,0.5,
104006729,Ville-Marie,boulevard De Maisonneuve Ouest,rue Sainte-Catherine Ouest,38,5.1,Asphalte,0,Passable,Très bon,3,
104006730,Ville-Marie,rue Mackay,rue Bishop,42,4.6,Asphalte,0,Passable,Très bon,2.5,
104006907,Ville-Marie,rue La Fontaine,rue Ontario Est,169,5.1,Asphalte,0,Très bon,Très bon,1.5,
104006908,Ville-Marie,rue Ontario Est,rue Robin,194,4.5,Asphalte,0,Très bon,Très bon,1.5,
104006909,Ville-Marie,rue Lusignan,rue Lusignan,167,5.3,Pavé,1,Très bon,Très bon,1.5,"Revêtement mixte pavé, béton et asphalte "
104006910,Ville-Marie,rue de Rouen,rue Ontario Est,216,4.2,Béton,1,Très bon,Très bon,1.5,Ruelle identifiée verte
104006573,Ville-Marie,rue Bercy,avenue Gascon,26,4.5,Asphalte,0,Très bon,Très bon,0.5,
104006769,Ville-Marie,rue Daunais,rue La Fontaine,64,3.6,Béton,0,Très bon,Très bon,0.5,
104006770,Ville-Marie,rue Peel,rue Stanley,35,6.6,Béton,0,Très bon,Très bon,0.5,
104006771,Ville-Marie,rue Tupper,boulevard René-Lévesque Ouest,69,3.4,,,,,,Ruelle sans revêtement (terre)
104006772,Ville-Marie,rue De La Gauchetière Est,avenue de l'Hôtel-de-Ville,63,3.7,,,,,,Ruelle sans revêtement (gravier)
104006773,Ville-Marie,rue Mackay,rue Bishop,43,5.5,Asphalte,0,Bon,Très bon,2,Conteneur à ordure occupant une portion de la ruelle
104006774,Ville-Marie,rue Sainte-Catherine Est,rue Notre-Dame Est,39,6.1,Béton,0,Très bon,Très bon,0.5,
104006775,Ville-Marie,rue Drummond,rue de la Montagne,43,5.6,Asphalte,0,Très bon,Très bon,0.5,
104006776,Ville-Marie,rue du Havre,rue Frontenac,41,5.8,Asphalte,0,Très bon,Très bon,0.5,
104006777,Ville-Marie,rue Poupart,rue D'Iberville,56,4.3,Béton,0,Très bon,Très bon,0.5,
104006778,Ville-Marie,rue Sherbrooke Est,rue Ontario Est,60,4,,,,,,Ruelle sans revêtement (gravier)
104006779,Ville-Marie,rue Saint-Marc,rue Saint-Mathieu,47,5.2,Béton,0,Très bon,Très bon,0.5,
104006821,Ville-Marie,avenue du Docteur-Penfield,avenue McGregor,71,4.4,Asphalte,0,Très bon,Très bon,0.5,
104006822,Ville-Marie,rue Daunais,rue La Fontaine,55,5.8,Béton,0,Très bon,Très bon,1.5,
104006823,Ville-Marie,rue Sainte-Catherine Ouest,boulevard René-Lévesque Ouest,41,7.8,Béton,0,Très bon,Très bon,1.5,
104006824,Ville-Marie,avenue du Docteur-Penfield,rue Sherbrooke Ouest,49,6.6,Asphalte,0,Très bon,Très bon,1.5,
104006825,Ville-Marie,rue Lambert-Closse,rue du Fort,84,3.9,Béton,0,Bon,Très bon,2,Revêtement mixte béton et asphalte
104006826,Ville-Marie,rue Hochelaga,rue de Rouen,75,4.4,Asphalte,0,Très bon,Très bon,1.5,
104006827,Ville-Marie,rue Sherbrooke Ouest,boulevard De Maisonneuve Ouest,74,4.4,Asphalte,0,Très bon,Très bon,0.5,
104006828,Ville-Marie,rue Bishop,rue Mackay,80,4.1,Asphalte,0,Très bon,Très bon,1.5,Affaissement de la grille du puisard près de la rue Bishop
104006829,Ville-Marie,boulevard De Maisonneuve Ouest,rue Sherbrooke Ouest,56,5.9,Asphalte,0,Passable,Très bon,3,Revêtement mixte asphalte et béton
104006672,Ville-Marie,rue Clark,rue Saint-Urbain,37,4.3,Béton,0,Très bon,Très bon,0.5,
104006673,Ville-Marie,boulevard De Maisonneuve Ouest,avenue Lincoln,41,3.9,Béton,0,Bon,Très bon,2.5,Perforation du pourtour de la grille du puisard
104006674,Ville-Marie,rue D'Iberville,rue Frontenac,28,5.7,Asphalte,0,Très bon,Très bon,1.5,
104006675,Ville-Marie,rue Frontenac,rue D'Iberville,28,5.7,Béton,0,Très bon,Très bon,1.5,
104006676,Ville-Marie,rue La Fontaine,rue Logan,35,4.5,Béton,0,Très bon,Très bon,0.5,
104006677,Ville-Marie,rue D'Iberville,rue Dufresne,30,5.4,Béton,0,Très bon,Très bon,1.5,
104006678,Ville-Marie,rue Guy,rue Mackay,35,4.6,Béton,0,Très bon,Très bon,1.5,
104006864,Ville-Marie,boulevard De Maisonneuve Ouest,rue Sainte-Catherine Ouest,83,5.8,Béton,0,Bon,Très bon,2,
104006865,Ville-Marie,rue Saint-Hubert,rue Berri,48,10,Asphalte,0,Très bon,Très bon,0.5,
104006866,Ville-Marie,boulevard René-Lévesque Ouest,rue Jeanne-Mance,83,5.8,Asphalte,0,Très bon,Très bon,0.5,Revêtement mixte asphalte et gravier
104006867,Ville-Marie,rue Disraeli,rue Ontario Est,101,4.8,Asphalte,0,Très bon,Très bon,0.5,
104006868,Ville-Marie,rue Tupper,boulevard René-Lévesque Ouest,107,4.5,Asphalte,0,Très bon,Très bon,0.5,
104004190,Rosemont - La Petite-Patrie,avenue Bourbonnière,18e avenue,34,5.2,Béton,0,Très bon,Très bon,0.5,
104004191,Rosemont - La Petite-Patrie,rue Chambord,rue De Normanville,41,4.4,Asphalte,0,Très bon,Passable,2.5,
104004192,Rosemont - La Petite-Patrie,21e avenue,20e avenue,43,4.2,Béton,0,Très bon,Bon,1.5,
104004193,Rosemont - La Petite-Patrie,boulevard Saint-Michel,10e avenue,37,4.9,Béton,0,Très bon,Très bon,0.5,
104004194,Rosemont - La Petite-Patrie,16e avenue,15e avenue,34,5.4,Béton,0,Très bon,Très bon,0.5,
104004195,Rosemont - La Petite-Patrie,avenue Jeanne-d'Arc,avenue d'Orléans,43,4.2,Béton,0,Très bon,Très bon,1.5,
104004196,Rosemont - La Petite-Patrie,14e avenue,rue Lafond,54,3.3,Asphalte,0,Très bon,Très bon,1.5,
104004197,Rosemont - La Petite-Patrie,rue Chambord,rue De Normanville,39,4.7,Asphalte,0,Très bon,Très bon,1.5,
104004198,Rosemont - La Petite-Patrie,Saint-laurent,Saint-dominique,36,5.1,Béton,0,Très bon,Très bon,0.5,
104004199,Rosemont - La Petite-Patrie,boulevard Saint-Michel,12e avenue,39,4.7,Béton,0,Très bon,Très bon,0.5,Revêtement mixte asphalte et béton
104004200,Rosemont - La Petite-Patrie,rue De Saint-Vallier,rue Saint-Denis,36,5.1,Asphalte,0,Très bon,Très bon,0.5,
104004201,Rosemont - La Petite-Patrie,avenue De Chateaubriand,rue De Saint-Vallier,32,5.8,Béton,0,Très bon,Très bon,0.5,
104004202,Rosemont - La Petite-Patrie,rue Chambord,rue De Normanville,41,4.5,Asphalte,0,Passable,Très bon,3,
104004005,Rosemont - La Petite-Patrie,boulevard Saint-Joseph Est,avenue du Mont-Royal Est,32,4.4,Béton,0,Très bon,Très bon,0.5,
104004006,Rosemont - La Petite-Patrie,rue Chambord,rue De Normanville,37,3.9,Asphalte,0,Passable,Passable,3.5,
104004007,Rosemont - La Petite-Patrie,12e avenue,13e avenue,35,4.2,Béton,0,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104004203,Rosemont - La Petite-Patrie,41e avenue,42e avenue,33,5.7,Béton,0,Très bon,Très bon,0.5,
104004204,Rosemont - La Petite-Patrie,rue Drolet,rue Saint-Denis,35,5.3,Asphalte,0,Très bon,Très bon,0.5,
104004205,Rosemont - La Petite-Patrie,rue des Écores,rue Louis-Hémon,33,5.6,Béton,0,Très bon,Très bon,0.5,
104004206,Rosemont - La Petite-Patrie,18e avenue,17e avenue,32,5.8,Béton,0,Très bon,Très bon,1.5,
104004207,Rosemont - La Petite-Patrie,boulevard Saint-Michel,12e avenue,41,4.5,Béton,0,Très bon,Très bon,0.5,
104004208,Rosemont - La Petite-Patrie,avenue Jeanne-d'Arc,boulevard Pie-IX,31,6,Béton,0,Bon,Très bon,2,
104004209,Rosemont - La Petite-Patrie,rue Alma,avenue De Gaspé,50,3.7,Béton,0,Très bon,Très bon,0.5,
104004210,Rosemont - La Petite-Patrie,rue Boyer,avenue Christophe-Colomb,41,4.6,Asphalte,0,Très bon,Très bon,0.5,
104004211,Rosemont - La Petite-Patrie,boulevard Saint-Michel,12e avenue,40,4.7,Béton,0,Très bon,Très bon,0.5,
104004212,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Bélanger,33,5.8,Asphalte,0,Très bon,Très bon,0.5,
104004012,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Bélanger,36,4.1,Asphalte,0,Passable,Passable,3.5,
104004013,Rosemont - La Petite-Patrie,rue Aylwin,rue Cuvillier,33,4.4,Asphalte,0,Bon,Très bon,1.5,
104004014,Rosemont - La Petite-Patrie,avenue Bourbonnière,18e avenue,34,4.3,Béton,0,Très bon,Très bon,1.5,
104004015,Rosemont - La Petite-Patrie,rue Fabre,rue Garnier,35,4.2,Béton,0,Très bon,Bon,1.5,
104004016,Rosemont - La Petite-Patrie,17e avenue,16e avenue,34,4.2,Béton,0,Très bon,Très bon,0.5,
104004017,Rosemont - La Petite-Patrie,rue Saint-Dominique,avenue Casgrain,27,5.4,Asphalte,0,Très bon,Très bon,0.5,
104004018,Rosemont - La Petite-Patrie,12e avenue,boulevard Saint-Michel,32,4.6,Béton,0,Très bon,Très bon,0.5,
104004019,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Beaubien Est,37,4,Asphalte,0,Très bon,Très bon,0.5,
104004020,Rosemont - La Petite-Patrie,boulevard Saint-Laurent,rue Saint-Dominique,34,4.3,Béton,0,Mauvais,Passable,4,Affaissement prononcé d'un puisard
104004216,Rosemont - La Petite-Patrie,avenue Bourbonnière,18e avenue,33,5.9,Béton,0,Très bon,Très bon,1.5,
104004217,Rosemont - La Petite-Patrie,16e avenue,17e avenue,34,5.6,Béton,0,Très bon,Très bon,1.5,Bac à fleurs à l'entrée de la ruelle
104004218,Rosemont - La Petite-Patrie,rue Saint-Zotique Est,rue Beaubien Ouest,48,4,Aucun,,,,,Ruelle sans revêtement
104003820,Rosemont - La Petite-Patrie,28e avenue,29e avenue,32,3.8,Béton,0,Très bon,Très bon,0.5,
104003821,Rosemont - La Petite-Patrie,27e avenue,26e avenue,29,4.2,Béton,0,Très bon,Très bon,0.5,
104003822,Rosemont - La Petite-Patrie,boulevard Rosemont,rue des Carrières,33,3.7,Béton,0,Bon,Très bon,2,
104003823,Rosemont - La Petite-Patrie,rue Joliette,rue Aylwin,30,4.2,Béton,0,Très bon,Très bon,0.5,
104004021,Rosemont - La Petite-Patrie,avenue Casgrain,avenue De Gaspé,26,5.6,Asphalte,0,Très bon,Très bon,0.5,
104004022,Rosemont - La Petite-Patrie,15e avenue,14e avenue,28,5.3,Béton,0,Très bon,Très bon,0.5,Revêtement mixte asphalte et béton - bac à fleurs à l'entrée de la ruelle
104004023,Rosemont - La Petite-Patrie,27e avenue,28e avenue,31,4.7,Béton,0,Mauvais,Bon,3.5,
104004024,Rosemont - La Petite-Patrie,12e avenue,boulevard Saint-Michel,34,4.3,Béton,0,Bon,Très bon,2,Revêtement mixte asphalte et béton
104004025,Rosemont - La Petite-Patrie,boulevard Pie-IX,avenue Jeanne-d'Arc,32,4.6,Béton,0,Bon,Très bon,1.5,Revêtement mixte asphalte et béton
104004026,Rosemont - La Petite-Patrie,13e avenue,12e avenue,34,4.3,Béton,0,Très bon,Bon,1.5,
104004027,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Bélanger,35,4.3,Béton,0,Très bon,Très bon,0.5,
104004028,Rosemont - La Petite-Patrie,boulevard Saint-Laurent,rue Saint-Dominique,33,4.5,Béton,0,Bon,Très bon,2.5,
104004029,Rosemont - La Petite-Patrie,rue Henri-Deslongchamps,18e avenue,32,4.7,Béton,0,Très bon,Très bon,0.5,
104003827,Rosemont - La Petite-Patrie,avenue Casgrain,rue Saint-Dominique,27,4.6,Béton,0,Très bon,Très bon,0.5,
104003828,Rosemont - La Petite-Patrie,avenue Jeanne-d'Arc,avenue Charlemagne,28,4.5,Béton,0,Très bon,Très bon,0.5,
104003829,Rosemont - La Petite-Patrie,avenue Jeanne-d'Arc,boulevard Pie-IX,26,4.7,Béton,0,Très bon,Très bon,1.5,
104003830,Rosemont - La Petite-Patrie,29e avenue,28e avenue,28,4.4,Béton,0,Très bon,Très bon,0.5,
104003831,Rosemont - La Petite-Patrie,avenue Louis-Hébert,rue des Écores,32,3.9,Béton,0,Très bon,Très bon,1.5,
104003832,Rosemont - La Petite-Patrie,avenue Jeanne-d'Arc,avenue Charlemagne,29,4.3,Béton,1,Très bon,Très bon,0.5,
104003833,Rosemont - La Petite-Patrie,avenue Charlemagne,avenue d'Orléans,27,4.7,Béton,0,Très bon,Très bon,0.5,
104003834,Rosemont - La Petite-Patrie,rue Chabot,rue Cartier,30,4.1,Béton,0,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003835,Rosemont - La Petite-Patrie,rue Chabot,rue de Bordeaux,32,3.9,Béton,0,Bon,Très bon,2,Revêtement mixte asphalte et béton
104003836,Rosemont - La Petite-Patrie,26e avenue,25e avenue,28,4.5,Béton,0,Très bon,Très bon,0.5,
104004034,Rosemont - La Petite-Patrie,rue Garnier,rue De Lanaudière,39,3.9,Béton,0,Bon,Très bon,1.5,
104004035,Rosemont - La Petite-Patrie,3e avenue,2e avenue,35,4.3,Béton,0,Très bon,Très bon,0.5,
104004036,Rosemont - La Petite-Patrie,15e avenue,16e avenue,38,4,Béton,0,Très bon,Très bon,0.5,
104003634,Rosemont - La Petite-Patrie,23e avenue,24e avenue,28,3.7,Asphalte,0,Très bon,Très bon,1.5,
104003635,Rosemont - La Petite-Patrie,boulevard Saint-Laurent,rue Clark,29,3.6,Béton,0,Très bon,Très bon,0.5,
104003636,Rosemont - La Petite-Patrie,10e avenue,-9e avenue,27,3.9,Béton,1,Bon,Très bon,2,Bac à fleurs à l'entrée de la ruelle
104003637,Rosemont - La Petite-Patrie,avenue De Lorimier,avenue des Érables,32,3.2,Béton,0,Bon,Très bon,2,Revêtement mixte asphalte et béton
104003837,Rosemont - La Petite-Patrie,avenue De Gaspé,rue Alma,26,4.8,Asphalte,1,Très bon,Très bon,0.5,
104003838,Rosemont - La Petite-Patrie,25e avenue,24e avenue,28,4.5,Béton,0,Très bon,Très bon,0.5,
104003839,Rosemont - La Petite-Patrie,boulevard Pie-IX,avenue Jeanne-d'Arc,27,4.7,Béton,1,Très bon,Très bon,1.5,
104003840,Rosemont - La Petite-Patrie,rue Garnier,rue Fabre,29,4.2,Béton,1,Très bon,Très bon,0.5,
104003841,Rosemont - La Petite-Patrie,25e avenue,24e avenue,30,4.1,Béton,0,Bon,Très bon,2,
104003842,Rosemont - La Petite-Patrie,27e avenue,28e avenue,29,4.3,Béton,0,Très bon,Très bon,0.5,
104003843,Rosemont - La Petite-Patrie,28e avenue,27e avenue,30,4.2,Béton,0,Très bon,Passable,2,
104003844,Rosemont - La Petite-Patrie,28e avenue,29e avenue,29,4.3,Béton,0,Très bon,Très bon,0.5,
104003845,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Bélanger,31,4,Asphalte,0,Très bon,Très bon,0.5,
104003644,Rosemont - La Petite-Patrie,rue des Écores,rue Louis-Hémon,24,4.4,Béton,0,Très bon,Très bon,0.5,
104003645,Rosemont - La Petite-Patrie,12e avenue,boulevard Saint-Michel,29,3.6,Béton,0,Très bon,Très bon,0.5,
104003646,Rosemont - La Petite-Patrie,avenue Mozart Ouest,avenue Alexandra,28,3.8,Asphalte,0,Très bon,Très bon,0.5,
104003647,Rosemont - La Petite-Patrie,rue des Écores,rue Louis-Hémon,28,3.7,Béton,1,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003648,Rosemont - La Petite-Patrie,8e avenue,7e avenue,26,4,Béton,0,Très bon,Très bon,0.5,
104003649,Rosemont - La Petite-Patrie,4e avenue,3e avenue,26,4.1,Béton,0,Très bon,Très bon,0.5,
104003650,Rosemont - La Petite-Patrie,1re avenue,rue Molson,25,4.3,Asphalte,0,Bon,Très bon,2,
104003850,Rosemont - La Petite-Patrie,avenue Charlemagne,avenue d'Orléans,26,4.8,Béton,0,Très bon,Très bon,0.5,
104003851,Rosemont - La Petite-Patrie,30e avenue,31e avenue,30,4.2,Béton,0,Très bon,Bon,2,
104003852,Rosemont - La Petite-Patrie,41e avenue,42e avenue,32,3.9,Béton,0,Très bon,Mauvais,3,Mauvais nivellement du puisard nuisant au drainage de la ruelle
104003853,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Bélanger,34,3.7,Asphalte,0,Très bon,Très bon,1.5,
104003854,Rosemont - La Petite-Patrie,18e avenue,17e avenue,32,3.9,Béton,0,Très bon,Très bon,0.5,
104003855,Rosemont - La Petite-Patrie,26e avenue,27e avenue,28,4.4,Béton,0,Très bon,Très bon,0.5,
104003652,Rosemont - La Petite-Patrie,6e avenue,5e avenue,26,4.1,Béton,1,Très bon,Très bon,0.5,
104003653,Rosemont - La Petite-Patrie,29e avenue,30e avenue,30,3.6,Béton,0,Très bon,Très bon,0.5,
104003654,Rosemont - La Petite-Patrie,10e avenue,-9e avenue,26,4.2,Béton,0,Très bon,Très bon,0.5,
104003655,Rosemont - La Petite-Patrie,7e avenue,6e avenu,27,4,Asphalte,1,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003656,Rosemont - La Petite-Patrie,10e avenue,-9e avenue,26,4.1,Béton,0,Très bon,Très bon,0.5,
104003657,Rosemont - La Petite-Patrie,5e av,4e avenue,27,4,Béton,0,Très bon,Très bon,0.5,
104003658,Rosemont - La Petite-Patrie,4e ave,3e avenue,27,4,Béton,0,Très bon,Très bon,0.5,
104003659,Rosemont - La Petite-Patrie,7e avenue,6e av,26,4.1,Béton,0,Passable,Bon,3,
104003660,Rosemont - La Petite-Patrie,7e av,6e av,30,3.6,Béton,0,Très bon,Très bon,0.5,
104003661,Rosemont - La Petite-Patrie,6e avenue,5e avenue,27,3.9,Béton,0,Très bon,Très bon,0.5,
104003662,Rosemont - La Petite-Patrie,avenue Louis-Hébert,rue des Écores,25,4.3,Béton,0,Très bon,Très bon,0.5,
104003663,Rosemont - La Petite-Patrie,2e avenue,1re avenue,26,4.1,Béton,0,Très bon,Très bon,0.5,
104003863,Rosemont - La Petite-Patrie,29e avenue,28e avenue,30,4.3,Béton,0,Très bon,Bon,1.5,
104003464,Rosemont - La Petite-Patrie,7e avenue,6e avenue,26,3.4,Béton,0,Très bon,Bon,1.5,
104003465,Rosemont - La Petite-Patrie,rue Saint-Urbain,rue Waverly,29,3.2,Béton,0,Bon,Passable,2.5,Obstruction majeure des puisards
104003466,Rosemont - La Petite-Patrie,rue Louis-Hémon,avenue des Érables,26,3.5,Béton,0,Très bon,Très bon,1.5,
104003664,Rosemont - La Petite-Patrie,18e avenue,17e avenue,32,3.4,Aucun,,,,,Ruelle sans revêtement
104003665,Rosemont - La Petite-Patrie,3e avenue,2e av,26,4.2,Béton,0,Très bon,Bon,1.5,Revêtement mixte asphalte et béton
104003666,Rosemont - La Petite-Patrie,avenue Mozart Ouest,avenue Alexandra,28,3.9,Béton,1,Très bon,Très bon,0.5,
104003667,Rosemont - La Petite-Patrie,24e avenue,25e avenue,28,4,Béton,0,Très bon,Très bon,1.5,
104003668,Rosemont - La Petite-Patrie,24e avenue,23e avenue,27,4,Asphalte,0,Très bon,Très bon,1.5,
